Packet_send_time(sec)	Packet_delay(sec)
57.712832		0.004896
57.718912		0.004896
57.724352		0.004896
57.731072		0.004896
57.738432		0.004896
57.744512		0.004896
57.751552		0.004896
57.758592		0.004896
57.764032		0.004896
57.771072		0.004896
57.776192		0.004896
57.781312		0.004896
57.787712		0.004896
57.794432		0.004896
57.805312		0.004896
57.812672		0.004896
57.818752		0.004896
57.824192		0.004896
57.829312		0.004896
57.835712		0.004896
57.841472		0.004896
57.847552		0.004896
57.853952		0.004896
57.860992		0.004896
57.867072		0.004896
57.874112		0.004896
57.879552		0.004896
57.884992		0.004896
57.891712		0.004896
57.897472		0.004896
57.903552		0.004896
57.909952		0.004896
57.916672		0.004896
57.928192		0.004896
57.933312		0.004896
57.940672		0.004896
57.945792		0.004896
57.950912		0.004896
57.956672		0.004896
57.962432		0.004896
57.967552		0.004896
57.974912		0.004896
57.982272		0.004896
57.989632		0.004896
57.995712		0.004896
58.001152		0.004896
58.008512		0.004896
58.014912		0.004896
58.021952		0.004896
58.027072		0.004896
58.032192		0.004896
58.037632		0.004896
58.044992		0.004896
58.051712		0.004896
58.057792		0.004896
58.063552		0.004896
58.070912		0.004896
58.076672		0.004896
58.082752		0.004896
58.088832		0.004896
58.094592		0.004896
58.101632		0.004896
58.106752		0.004896
58.113472		0.004896
58.119232		0.004896
58.125632		0.004896
58.130752		0.004896
58.138112		0.004896
58.144512		0.004896
58.150592		0.004896
58.155712		0.004896
58.162112		0.004896
58.167872		0.004896
58.174592		0.004896
58.180032		0.004896
58.185792		0.004896
58.191872		0.004896
58.197952		0.004896
58.204032		0.004896
58.210432		0.004896
58.216192		0.004896
58.222912		0.004896
58.230272		0.004896
58.235712		0.004896
58.241152		0.004896
58.248512		0.004896
58.255232		0.004896
58.262592		0.004896
58.269952		0.004896
58.276992		0.004896
58.284352		0.004896
58.290752		0.004896
58.296832		0.004896
58.303872		0.004896
58.309312		0.004896
58.315072		0.004896
58.320512		0.004896
58.327872		0.004896
58.333632		0.004896
58.340352		0.004896
58.347072		0.004896
58.354432		0.004896
58.361472		0.004896
58.366592		0.004896
58.372672		0.004896
58.378432		0.004896
58.385792		0.004896
58.393152		0.004896
58.400512		0.004896
58.406272		0.004896
58.412032		0.004896
58.419712		0.004896
58.427072		0.004896
58.432832		0.004896
58.438272		0.004896
58.445312		0.004896
58.451392		0.004896
58.457792		0.004896
58.464192		0.004896
58.471552		0.004896
58.477952		0.004896
58.483392		0.004896
58.490752		0.004896
58.497792		0.004896
58.504832		0.004896
58.511552		0.004896
58.518912		0.004896
58.525632		0.004896
58.530752		0.004896
58.536512		0.004896
58.544512		0.004896
58.550592		0.004896
58.557952		0.004896
58.564992		0.004896
58.572352		0.004896
58.578752		0.004896
58.585472		0.004896
58.592832		0.004896
58.598912		0.004896
58.605312		0.004896
58.610432		0.004896
58.615872		0.004896
58.621952		0.004896
58.627712		0.004896
58.635072		0.004896
58.640832		0.004896
58.646272		0.004896
58.653312		0.004896
58.658432		0.004896
58.667072		0.004896
58.674112		0.004896
58.679232		0.004896
58.686272		0.004896
58.692352		0.004896
58.697792		0.004896
58.704512		0.004896
58.710272		0.004896
58.715392		0.004896
58.720512		0.004896
58.726592		0.004896
58.732352		0.004896
58.738112		0.004896
58.745152		0.004896
58.752512		0.004896
58.759552		0.004896
58.766912		0.004896
58.773312		0.004896
58.779392		0.004896
58.788352		0.004896
58.794432		0.004896
58.800192		0.004896
58.807552		0.004896
58.814272		0.004896
58.820032		0.004896
58.826752		0.004896
58.832832		0.004896
58.838272		0.004896
58.844992		0.004896
58.851072		0.004896
58.857472		0.004896
58.862912		0.004896
58.868352		0.004896
58.875392		0.004896
58.881472		0.004896
58.887872		0.004896
58.894592		0.004896
58.900032		0.004896
58.905472		0.004896
58.912832		0.004896
58.918912		0.004896
58.926272		0.004896
58.932352		0.004896
58.937792		0.004896
58.943232		0.004896
58.948992		0.004896
58.955072		0.004896
58.962112		0.004896
58.968832		0.004896
58.975872		0.004896
58.983232		0.004896
58.988352		0.004896
58.995072		0.004896
59.000832		0.004896
59.006272		0.004896
59.011392		0.004896
59.017472		0.004896
59.023872		0.004896
59.034112		0.004896
59.040192		0.004896
59.045952		0.004896
59.052352		0.004896
59.059712		0.004896
59.065152		0.004896
59.071232		0.004896
59.076352		0.004896
59.083712		0.004896
59.089792		0.004896
59.095232		0.004896
59.102272		0.004896
59.108992		0.004896
59.116032		0.004896
59.123392		0.004896
59.128832		0.004896
59.135552		0.004896
59.140992		0.004896
59.147392		0.004896
59.156992		0.004896
59.163392		0.004896
59.170432		0.004896
59.177472		0.004896
59.183232		0.004896
59.189952		0.004896
59.196992		0.004896
59.203072		0.004896
59.208832		0.004896
59.215872		0.004896
59.222592		0.004896
59.228992		0.004896
59.234432		0.004896
59.240832		0.004896
59.245952		0.004896
59.252672		0.004896
59.260032		0.004896
59.266752		0.004896
59.272192		0.004896
59.280512		0.004896
59.285632		0.004896
59.291712		0.004896
59.297152		0.004896
59.304192		0.004896
59.309312		0.004896
59.316352		0.004896
59.323392		0.004896
59.330752		0.004896
59.336512		0.004896
59.343232		0.004896
59.350592		0.004896
59.357312		0.004896
59.362752		0.004896
59.369792		0.004896
59.377152		0.004896
59.382272		0.004896
59.387712		0.004896
59.395072		0.004896
59.403712		0.004896
59.409472		0.004896
59.414592		0.004896
59.420352		0.004896
59.427392		0.004896
59.433152		0.004896
59.440192		0.004896
59.445312		0.004896
59.452352		0.004896
59.457792		0.004896
59.464832		0.004896
59.471232		0.004896
59.476672		0.004896
59.483392		0.004896
59.490432		0.004896
59.496832		0.004896
59.503552		0.004896
59.510592		0.004896
59.516352		0.004896
59.525632		0.004896
59.531072		0.004896
59.538112		0.004896
59.544192		0.004896
59.549312		0.004896
59.556352		0.004896
59.561792		0.004896
59.569152		0.004896
59.575872		0.004896
59.582912		0.004896
59.589632		0.004896
59.596032		0.004896
59.602752		0.004896
59.609792		0.004896
59.615232		0.004896
59.622272		0.004896
59.629312		0.004896
59.634752		0.004896
59.641792		0.004896
59.650432		0.004896
59.657472		0.004896
59.664512		0.004896
59.669952		0.004896
59.676992		0.004896
59.684352		0.004896
59.690112		0.004896
59.696512		0.004896
59.701952		0.004896
59.707392		0.004896
59.714752		0.004896
59.721152		0.004896
59.728512		0.004896
59.735232		0.004896
59.741952		0.004896
59.747072		0.004896
59.752192		0.004896
59.758272		0.004896
59.765312		0.004896
59.772352		0.004896
59.779392		0.004896
59.786752		0.004896
59.792512		0.004896
59.799232		0.004896
59.805632		0.004896
59.812672		0.004896
59.817792		0.004896
59.823232		0.004896
59.829312		0.004896
59.836352		0.004896
59.841472		0.004896
59.847872		0.004896
59.852992		0.004896
59.859072		0.004896
59.866432		0.004896
59.872192		0.004896
59.879232		0.004896
59.885312		0.004896
59.894272		0.004896
59.899392		0.004896
59.906752		0.004896
59.913472		0.004896
59.919552		0.004896
59.926912		0.004896
59.934272		0.004896
59.941312		0.004896
59.947072		0.004896
59.954112		0.004896
59.960192		0.004896
59.965952		0.004896
59.971072		0.004896
59.976832		0.004896
59.982592		0.004896
59.987712		0.004896
59.994752		0.004896
60.000512		0.004896
60.007232		0.004896
60.017152		0.004896
60.024512		0.004896
60.029632		0.004896
60.035712		0.004896
60.040832		0.004896
60.047872		0.004896
60.071232		0.004896
60.085632		0.004896
60.091072		0.004896
60.098112		0.004896
60.104832		0.004896
60.111552		0.004896
60.118912		0.004896
60.124352		0.004896
60.130752		0.004896
60.140032		0.004896
60.146432		0.004896
60.151552		0.004896
60.157632		0.004896
60.163712		0.004896
60.169792		0.004896
60.176512		0.004896
60.181952		0.004896
60.187712		0.004896
60.194112		0.004896
60.199232		0.004896
60.204352		0.004896
60.211392		0.004896
60.217152		0.004896
60.222272		0.004896
60.228032		0.004896
60.235072		0.004896
60.240512		0.004896
60.245632		0.004896
60.252032		0.004896
60.262912		0.004896
60.268992		0.004896
60.278912		0.004896
60.295232		0.004896
60.301632		0.004896
60.307712		0.004896
60.318272		0.004896
60.324992		0.004896
60.339072		0.004896
60.345792		0.004896
60.352512		0.004896
60.358272		0.004896
60.364352		0.004896
60.370112		0.004896
60.375552		0.004896
60.385792		0.004896
60.390912		0.004896
60.397952		0.004896
60.404672		0.004896
60.411392		0.004896
60.416512		0.004896
60.421952		0.004896
60.429312		0.004896
60.436032		0.004896
60.441792		0.004896
60.448832		0.004896
60.455552		0.004896
60.462912		0.004896
60.469312		0.004896
60.476672		0.004896
60.483072		0.004896
60.488192		0.004896
60.495232		0.004896
60.501632		0.004896
60.508672		0.004896
60.516032		0.004896
60.676032		0.004896
60.523072		0.004896
60.528192		0.004896
60.699072		0.004896
60.533632		0.004896
60.538752		0.004896
60.724992		0.004896
60.550272		0.004896
60.562112		0.004896
60.754432		0.004896
60.567232		0.004896
60.573312		0.004896
60.779072		0.004896
60.579392		0.004896
60.585152		0.004896
60.803072		0.004896
60.590912		0.004896
60.596032		0.004896
60.828032		0.004896
60.601152		0.004896
60.608192		0.004896
60.853632		0.004896
60.613632		0.004896
60.618752		0.004896
60.880192		0.004896
60.623872		0.004896
60.631552		0.004896
60.902912		0.004896
60.637952		0.004896
60.644352		0.004896
60.927872		0.004896
60.651712		0.004896
60.657792		0.004896
60.963712		0.004896
60.664192		0.004896
60.669632		0.004896
60.681792		0.004896
60.688512		0.004896
60.693632		0.004896
60.706112		0.004896
60.711552		0.004896
60.717952		0.004896
60.731072		0.004896
60.738432		0.004896
60.744192		0.004896
60.761152		0.004896
60.766272		0.004896
60.771712		0.004896
60.784192		0.004896
60.790592		0.004896
60.795712		0.004896
60.809472		0.004896
60.815552		0.004896
60.821632		0.004896
60.833152		0.004896
60.840512		0.004896
60.846592		0.004896
60.860992		0.004896
60.866432		0.004896
60.871552		0.004896
60.885312		0.004896
60.890432		0.004896
60.897472		0.004896
60.908992		0.004896
60.915712		0.004896
60.921472		0.004896
60.933312		0.004896
60.940352		0.004896
60.946432		0.004896
60.970112		0.004896
60.981312		0.004896
60.988352		0.004896
61.000192		0.004896
61.006272		0.004896
61.013632		0.004896
61.019072		0.004896
61.024192		0.004896
61.029952		0.004896
61.036992		0.004896
61.042112		0.004896
61.047552		0.004896
61.057152		0.004896
61.065792		0.004896
61.076352		0.004896
61.082112		0.004896
61.088512		0.004896
61.094272		0.004896
61.099712		0.004896
61.105152		0.004896
61.111232		0.004896
61.117312		0.004896
61.124992		0.004896
61.131392		0.004896
61.136832		0.004896
61.141952		0.004896
61.148352		0.004896
61.155712		0.004896
61.162432		0.004896
61.167552		0.004896
61.174272		0.004896
61.180992		0.004896
61.186752		0.004896
61.193152		0.004896
61.199552		0.004896
61.206592		0.004896
61.213632		0.004896
61.218752		0.004896
61.226112		0.004896
61.231232		0.004896
61.237952		0.004896
61.245952		0.004896
61.252352		0.004896
61.259072		0.004896
61.264192		0.004896
61.271232		0.004896
61.277632		0.004896
61.284032		0.004896
61.289472		0.004896
61.295552		0.004896
61.302592		0.004896
61.309312		0.004896
61.314432		0.004896
61.321472		0.004896
61.328832		0.004896
61.335232		0.004896
61.341312		0.004896
61.348032		0.004896
61.353152		0.004896
61.359872		0.004896
61.368832		0.004896
61.373952		0.004896
61.379712		0.004896
61.385472		0.004896
61.392192		0.004896
61.397312		0.004896
61.402432		0.004896
61.408832		0.004896
61.415552		0.004896
61.421952		0.004896
61.429312		0.004896
61.435712		0.004896
61.443072		0.004896
61.449792		0.004896
61.456192		0.004896
61.461632		0.004896
61.468992		0.004896
61.474112		0.004896
61.479232		0.004896
61.484352		0.004896
61.491712		0.004896
61.496832		0.004896
61.502592		0.004896
61.509312		0.004896
61.516352		0.004896
61.523712		0.004896
61.529152		0.004896
61.536192		0.004896
61.541632		0.004896
61.548992		0.004896
61.555392		0.004896
61.561152		0.004896
61.568192		0.004896
61.573312		0.004896
61.580032		0.004896
61.587072		0.004896
61.593792		0.004896
61.599232		0.004896
61.605952		0.004896
61.614592		0.004896
61.620032		0.004896
61.626112		0.004896
61.631232		0.004896
61.637952		0.004896
61.643072		0.004896
61.649152		0.004896
61.654912		0.004896
61.662272		0.004896
61.669632		0.004896
61.676992		0.004896
61.683072		0.004896
61.688192		0.004896
61.695232		0.004896
61.701312		0.004896
61.708032		0.004896
61.714432		0.004896
61.721472		0.004896
61.726912		0.004896
61.737472		0.004896
61.743552		0.004896
61.749952		0.004896
61.756992		0.004896
61.762752		0.004896
61.768192		0.004896
61.773312		0.004896
61.780352		0.004896
61.785472		0.004896
61.791232		0.004896
61.797952		0.004896
61.803392		0.004896
61.810112		0.004896
61.816832		0.004896
61.822592		0.004896
61.828352		0.004896
61.835392		0.004896
61.842432		0.004896
61.849152		0.004896
61.860352		0.004896
61.865792		0.004896
61.871872		0.004896
61.877952		0.004896
61.883072		0.004896
61.888512		0.004896
61.894592		0.004896
61.899712		0.004896
61.906752		0.004896
61.913472		0.004896
61.920192		0.004896
61.926592		0.004896
61.933312		0.004896
61.940352		0.004896
61.946432		0.004896
61.952832		0.004896
61.958592		0.004896
61.963712		0.004896
61.970432		0.004896
61.976832		0.004896
61.984192		0.004896
61.991232		0.004896
61.997632		0.004896
62.004032		0.004896
62.010432		0.004896
62.016832		0.004896
62.023872		0.004896
62.028992		0.004896
62.035712		0.004896
62.042432		0.004896
62.049472		0.004896
62.054592		0.004896
62.059712		0.004896
62.064832		0.004896
62.071232		0.004896
62.077632		0.004896
62.084992		0.004896
62.090752		0.004896
62.097152		0.004896
62.106112		0.004896
62.112192		0.004896
62.119232		0.004896
62.124992		0.004896
62.130432		0.004896
62.137472		0.004896
62.143872		0.004896
62.150592		0.004896
62.156032		0.004896
62.163392		0.004896
62.168832		0.004896
62.173952		0.004896
62.180672		0.004896
62.188032		0.004896
62.195392		0.004896
62.200832		0.004896
62.205952		0.004896
62.212352		0.004896
62.217792		0.004896
62.228992		0.004896
62.236032		0.004896
62.241152		0.004896
62.247232		0.004896
62.253312		0.004896
62.259392		0.004896
62.265152		0.004896
62.271552		0.004896
62.278912		0.004896
62.285312		0.004896
62.291392		0.004896
62.298112		0.004896
62.305152		0.004896
62.311232		0.004896
62.316672		0.004896
62.322752		0.004896
62.328512		0.004896
62.334592		0.004896
62.340672		0.004896
62.351872		0.004896
62.358592		0.004896
62.364992		0.004896
62.370112		0.004896
62.375232		0.004896
62.382592		0.004896
62.388352		0.004896
62.394752		0.004896
62.400512		0.004896
62.407872		0.004896
62.413952		0.004896
62.419392		0.004896
62.426752		0.004896
62.433792		0.004896
62.438912		0.004896
62.444352		0.004896
62.449472		0.004896
62.455552		0.004896
62.460992		0.004896
62.467392		0.004896
62.474752		0.004896
62.481472		0.004896
62.487232		0.004896
62.494272		0.004896
62.500672		0.004896
62.506752		0.004896
62.511872		0.004896
62.517312		0.004896
62.522752		0.004896
62.528832		0.004896
62.535232		0.004896
62.540992		0.004896
62.546432		0.004896
